5.28	-70.3	42.7	0	1755	11	18	9	12	0
4.5	-70.3	42.7	0	1755	11	18	10	29	0
3.25	-70.3	42.7	0	1755	11	23	1	27	0
2.68	-70	42.5	0	1755	12	20	3	0	0
2.02	-71.1	42.35	0	1756	1	2	0	0	0
2.02	-71.1	42.35	0	1756	11	16	9	0	0
2.02	-71.1	42.35	0	1756	12	4	0	0	0
2.68	-71.1	42.3	0	1757	7	8	19	15	0
4.95	-77.4	37.91	0	1758	3	23	2	58	0
3.35	-76.5	38.9	0	1758	4	25	2	30	0
2.68	-71	42.35	0	1759	2	2	7	0	0
2.02	-71.1	42.52	0	1760	2	3	0	0	0
4.26	-71	42.5	0	1761	3	12	7	15	0
2.65	-71.1	42.3	0	1761	3	16	0	0	0
2.68	-71.5	43.1	0	1761	11	2	1	0	0
3.98	-75.2	40	0	1763	10	13	13	0	0
3.27	-75.1	40	0	1763	10	30	21	15	0
3.35	-66	45.3	0	1764	9	30	0	0	0
2.68	-70.3	43.7	0	1766	1	23	10	0	0
4.01	-68	42	0	1766	2	2	0	0	0
2.68	-70.77	43.07	0	1766	3	2	8	0	0
2.02	-70.9	42.7	0	1766	6	14	0	0	0
3.31	-71.3	41.5	0	1766	8	25	0	0	0
2.68	-70.8	43.1	0	1766	12	17	11	48	0
2.68	-70.3	43.7	0	1769	10	19	0	0	0
2.68	-70.3	43.7	0	1769	10	19	17	0	0
3	-75.5	39.8	0	1772	4	25	13	0	0
4.43	-77.4	37.2	0	1774	2	21	19	0	0
2.68	-77.4	37.2	0	1774	2	22	0	0	0
2.68	-78.8	37.7	0	1775	3	16	19	15	0
4.01	-82	39.9	0	1776	1	1	0	0	0
2.68	-83	35.2	0	1776	11	5	0	0	0
2.68	-84	36	0	1777	11	16	7	0	0
3.98	-81.9	40.2	0	1779	2	13	0	0	0
4.01	-87.2	30.4	0	1780	2	6	0	0	0
2.68	-70.9	42.5	0	1780	11	29	0	0	0
2.65	-74	40.8	0	1783	7	29	0	0	0
2.65	-74.5	41	0	1783	11	24	0	0	0
4.34	-74.5	41	0	1783	11	30	2	0	0
4.77	-74.5	41	0	1783	11	30	3	50	0
2.68	-74.5	41	0	1783	11	30	7	0	0
2.68	-71.2	46.8	0	1784	1	2	10	0	0
2.68	-71.2	46.8	0	1784	1	12	8	30	0
4.85	-71.1	42.3	0	1785	1	2	0	0	0
2.02	-71.1	42.4	0	1786	11	29	22	0	0
2.02	-71.1	42.4	0	1787	2	25	6	0	0
2.65	-76.611	39.301	0	1790	12	23	8	0	0
2.68	-78.8	37.7	0	1791	1	13	9	0	0
2.68	-77.5	37.5	0	1791	1	15	10	0	0
1.35	-85	37.4	0	1791	4	1	0	0	0
4.24	-72.4	41.5	0	1791	5	16	13	22	0
5.5	-70.5	47.4	0	1791	12	6	20	0	0
2.68	-72.5	41.5	0	1792	8	29	3	0	0
2.02	-72.5	41.5	0	1792	10	24	6	0	0
2.02	-72.5	41.5	0	1793	1	11	13	0	0
2.02	-72.5	41.5	0	1793	7	6	11	0	0
2.68	-72.5	41.5	0	1794	3	6	19	0	0
2.68	-72.5	41.5	0	1794	3	7	4	0	0
2.68	-72.5	41.5	0	1794	3	9	19	0	0
2.68	-72.5	41.5	0	1794	3	10	4	0	0
3.35	-89.9	38	0	1795	1	8	9	0	0
3.38	-77.63	37.41	0	1795	2	12	1	0	0
4.01	-79	42.9	0	1796	12	26	11	0	0
2.65	-76.32	40.02	0	1798	1	11	7	0	0
4.38	-80	32.9	0	1799	4	11	8	20	0
2.65	-75.1	40	0	1800	3	17	0	0	0
3.78	-76.39	40.12	0	1800	11	20	5	0	0
4.1	-76.3	40	0	1800	11	20	10	0	0
2.31	-75.1	40	0	1800	11	29	0	0	0
2.68	-72.3	43.7	0	1800	12	20	0	0	0
2.68	-71.1	41.9	0	1800	12	25	0	0	0
2.65	-76.32	40.02	0	1801	1	27	20	40	0
2.68	-70.8	43.1	0	1801	3	1	20	30	0
3.35	-79.1	37.4	0	1802	8	23	10	0	0
2.68	-70.9	42.5	0	1803	1	18	14	50	0
3.98	-89.916	37.921	0	1804	2	21	0	0	0
2.98	-73.94	40.67	0	1804	5	8	6	30	0
4.4	-87.8	42	0	1804	8	20	20	10	0
4.12	-89	42	0	1804	8	24	20	10	0
2.02	-70.9	42.5	0	1805	4	6	19	15	0
2.68	-70.9	42.5	0	1805	4	25	0	0	0
2.68	-69	44.5	0	1805	6	12	12	30	0
2.02	-72.5	41.5	0	1805	8	12	0	0	0
2.68	-72.5	41.5	0	1805	12	30	11	0	0
2.68	-71.1	43	0	1807	1	14	4	0	0
2.02	-70.5	43.7	0	1807	2	22	19	0	0
3.35	-79.1	37.4	0	1807	5	1	9	0	0
2.68	-70.5	43.5	0	1807	5	6	18	0	0
3.35	-69	44.4	0	1808	6	26	2	50	0
3.72	-70.9	43	0	1810	11	10	2	15	0
2.02	-72.5	41.5	0	1811	7	1	0	0	0
2.68	-80.2	36.1	0	1811	11	27	8	0	0
7.6	-89.96	36	0	1811	12	16	8	15	0
7	-89.5	36.25	0	1811	12	16	14	15	0
6.1	-90	35.1	0	1811	12	17	18	0	0
7.5	-89.5	36.8	0	1812	1	23	15	0	0
3.7	-84.02	38.94	0	1812	1	27	15	0	0
2.68	-77.4	37.6	0	1812	2	2	9	30	0
7.8	-89.4	36.3	0	1812	2	7	9	45	0
4.5	-84.02	38.94	0	1812	2	8	2	30	0
5.3	-84.02	38.94	0	1812	2	8	4	40	0
2.02	-72.5	41.5	0	1812	2	9	14	0	0
2.68	-77.5	37.5	0	1812	4	22	4	0	0
2.02	-72.5	41.5	0	1812	7	5	13	0	0
4.01	-89.6	36.5	0	1812	11	9	22	0	0
4.63	-88.187	37.713	0	1813	11	28	0	0	0
4.2	-88.2	37.6	0	1813	12	12	16	0	0
2.02	-72.5	41.5	0	1813	12	28	21	0	0
3.96	-70.3	43.7	0	1814	11	29	0	14	0
2.35	-89.5	36.6	0	1816	7	25	15	0	0
2.78	-89.6	36.5	0	1816	7	25	21	0	0
4.84	-73.6	45.5	0	1816	9	9	0	0	0
4.01	-73.6	45.5	0	1816	9	16	0	0	0
4.93	-70	33	0	1817	1	8	4	0	0
5	-80	32.9	0	1817	1	8	9	0	0
3.31	-87.511	38.676	0	1817	1	16	0	0	0
4.69	-67.5	44.72	0	1817	5	22	7	45	0
3.68	-67.2	45	0	1817	5	22	20	0	0
2.65	-84.5	38.5	0	1817	9	5	0	0	0
2.02	-70.95	42.5	0	1817	9	7	0	0	0
4.21	-71.2	42.5	0	1817	10	5	16	45	0
2.68	-84.5	38.5	0	1817	12	11	0	0	0
2.02	-89.7	36.2	0	1818	3	1	0	0	0
2.35	-90.2	38.6	0	1818	4	11	20	0	0
3.31	-84.131	36.091	0	1818	8	14	14	36	0
2.68	-71.2	46.9	0	1818	10	11	0	0	0
2.68	-76.5	44	0	1818	12	7	0	0	0
2.02	-74.3	45.6	0	1819	8	15	0	0	0
3.35	-89.7	37.7	0	1819	9	2	8	0	0
3.35	-89.7	37.7	0	1819	9	2	12	0	0
2.35	-89.8	38.1	0	1819	9	17	0	0	0
2.68	-89.8	38.1	0	1819	9	17	4	0	0
2.02	-73.6	45.5	0	1819	11	10	0	0	0
2.35	-89.5	36.6	0	1820	1	1	0	0	0
3.27	-76.301	40.042	0	1820	8	21	14	35	0
2.65	-89.5	36.6	0	1820	9	1	0	0	0
2.68	-79.3	33.4	0	1820	9	3	8	30	0
3.35	-89.5	37.3	0	1820	11	9	22	0	0
2.65	-75.876	39.772	0	1821	1	25	23	57	0
2.02	-71.2	46.8	0	1821	2	1	0	0	0
2.65	-76.495	40.033	0	1821	3	4	9	0	0
3.31	-88	37.5	0	1821	3	25	0	0	0
3.69	-68.8	44.8	0	1821	5	5	12	30	0
3.98	-76.611	39.301	0	1821	5	11	4	0	0
3.44	-76.301	40.042	0	1822	5	4	20	30	0
3.98	-82.012	39.952	0	1822	11	9	15	30	0
2.65	-76.611	39.301	0	1822	12	4	0	0	0
2.68	-70	43.9	0	1823	3	7	15	0	0
3.35	-68.8	44.8	0	1823	6	10	17	0	0
3.81	-70.6	42.9	0	1823	7	23	11	55	0
3.35	-66.5	46.5	0	1824	7	9	0	0	0
4.38	-80.5	39.7	0	1824	7	15	16	20	0
3.31	-87.665	34.828	0	1824	8	22	0	0	0
2.65	-77.153	40.553	0	1825	5	1	11	0	0
3.31	-89.4	36.3	0	1826	1	7	4	0	0
3.18	-81.56	30.08	0	1826	2	26	14	0	0
2.68	-81.2	36.1	0	1827	5	11	0	0	0
4.7	-87.9	37.9	0	1827	7	5	11	30	0
3.5	-87.9	37.9	0	1827	8	7	4	30	0
4.01	-85.8	38.3	0	1827	8	7	7	0	0
2.02	-90.2	38.6	0	1827	8	14	0	0	0
2.68	-72.1	41.4	0	1827	8	23	0	0	0
4.93	-80	37	0	1828	3	9	0	0	0
4.6	-80	37	0	1828	3	10	3	0	0
2.68	-70	43.9	0	1828	7	25	11	0	0
2.65	-70.5	43.9	0	1828	8	14	15	0	0
2.02	-70.8	43.1	0	1829	1	1	0	0	0
1.35	-88.8	35.6	0	1829	5	1	0	0	0
2.02	-70	43.9	0	1829	8	26	0	0	0
2.68	-69.8	44.2	0	1829	8	27	21	45	0
3.58	-77.72	39.65	0	1830	3	29	7	0	0
2.02	-70.95	42.5	0	1830	12	1	0	0	0
2.02	-73.54	45.51	0	1831	1	23	6	0	0
2.68	-88.34	37.73	0	1831	4	2	14	0	0
5.32	-70.5	47.3	0	1831	5	1	0	0	0
4.84	-70.5	47.3	0	1831	5	8	0	0	0
2.68	-71.18	46.87	0	1831	7	8	0	0	0
4.39	-70.5	47.3	0	1831	7	14	0	0	0
2.68	-64	45	0	1832	1	1	0	0	0
3.81	-75.5	44.69	0	1832	1	22	23	30	0
2.02	-74.29	44.85	0	1832	3	24	22	0	0
4.38	-64.5	44.5	0	1832	8	12	7	0	0
3.69	-85.6	42.3	0	1833	2	4	0	0	0
2.68	-70.17	47.65	0	1833	3	1	0	0	0
2.68	-70.2	47.7	0	1833	4	1	0	0	0
2.38	-78.38	42.7	0	1833	6	20	2	0	0
4.38	-78	37.7	0	1833	8	27	11	0	0
3.66	-76.14	39.85	0	1834	2	5	22	30	0
2.02	-72.58	44.26	0	1834	5	24	12	0	0
3.35	-86	38	0	1834	11	20	19	40	0
2.02	-72.72	41.8	0	1835	1	4	18	0	0
2.02	-71.13	41.77	0	1835	1	11	18	0	0
2.68	-73.66	41	0	1835	3	18	11	0	0
3.31	-88.06	38.38	0	1835	9	5	22	30	0
2.65	-90.38	38.6	0	1835	10	7	12	0	0
2.65	-83.95	35.97	0	1836	4	7	0	0	0
2.68	-81.7	41.5	0	1836	7	9	2	15	0
2.68	-71.31	41.49	0	1836	7	15	20	30	0
2.65	-72.15	41.33	0	1836	8	30	14	0	0
2.68	-70.9	42.5	0	1837	1	15	7	0	0
3.35	-71.22	46.82	0	1837	2	9	3	0	0
3.35	-72.7	41.7	0	1837	4	12	0	0	0
2.6	-71.62	41.94	0	1837	6	22	20	30	0
3.9	-90	38.59	0	1838	6	9	14	45	0
2.78	-66.2	45.4	0	1838	12	12	1	18	0
3.68	-75	43	0	1840	1	16	20	0	0
3.31	-90.244	38.636	0	1840	1	30	9	0	0
2.68	-70.74	41.99	0	1840	4	1	0	0	0
2.98	-83.18	41.12	0	1840	4	8	0	0	0
2.02	-90.2	38.5	0	1840	5	21	5	30	0
3.53	-72.9	41.5	0	1840	8	9	20	30	0
3.01	-79.85	43.2	0	1840	9	10	0	0	0
2.81	-75.2	39.8	0	1840	11	11	0	0	0
3.08	-74.25	40.79	0	1841	1	25	5	30	0
4.16	-89.2	36.6	0	1841	12	28	5	50	0
2.65	-89.2	36.6	0	1842	3	28	5	0	0
3.98	-94.35	35.45	0	1842	4	20	0	0	0
3.72	-91.92	30.77	0	1842	5	7	15	0	0
2.68	-89.2	36.6	0	1842	5	28	5	0	0
3.35	-89.2	36.6	0	1842	11	4	6	30	0
3.35	-89.2	36.6	0	1842	11	4	8	30	0
4.01	-73.2	46	0	1842	11	9	0	0	0
6	-89.9	35.9	0	1843	1	5	2	45	0
2.65	-86.4	35.5	0	1843	2	9	16	20	0
1.35	-90.1	29.9	0	1843	2	14	0	0	0
2.68	-90.3	38.8	0	1843	2	16	0	0	0
4.2	-89.9	35.9	0	1843	2	17	5	0	0
2.68	-72.5	44.4	0	1843	3	14	0	0	0
2.02	-89.2	36.6	0	1843	6	13	15	0	0
3.02	-83.8	40.1	0	1843	6	19	23	0	0
2.02	-89.45	34.77	0	1843	8	1	0	0	0
3.9	-87.1	35.6	0	1843	8	9	0	0	0
2.02	-74.78	39.83	0	1843	8	12	12	0	0
2.35	-71.14	42.16	0	1843	10	17	7	50	0
2.98	-83.78	38.63	0	1843	10	30	3	0	0
2.02	-72.4	41.5	0	1844	6	1	0	0	0
4.42	-89.4	36	0	1844	7	19	22	30	0
2.68	-73.25	41.1	0	1844	8	18	21	0	0
2.4	-77.8	42.94	0	1844	9	19	22	0	0
3.3	-78.33	43.05	0	1844	10	22	7	0	0
2.68	-73.6	45.5	0	1844	11	1	0	0	0
3.61	-83.27	35.79	0	1844	11	28	8	0	0
4.2	-84	36	0	1844	11	28	13	0	0
1.35	-71.28	41.72	0	1844	12	25	12	0	0
1.35	-84.2	41.1	0	1845	1	1	0	0	0
2.02	-72.4	41.5	0	1845	1	1	0	0	0
2.68	-73.92	41.93	0	1845	2	3	4	0	0
2.02	-73.54	45.51	0	1845	4	29	16	30	0
3.64	-73.67	41.22	0	1845	10	26	23	15	0
2.65	-72.3	43.6	0	1845	11	1	0	0	0
3.31	-90	35.1	0	1845	12	24	3	30	0
2.02	-89.6	36.6	0	1846	3	23	17	25	0
4.21	-89.5	36.6	0	1846	5	8	17	0	0
2.68	-70.3	42.7	0	1846	5	30	18	30	0
2.02	-71.25	43.1	0	1846	7	10	0	0	0
3.99	-70.8	42.5	0	1846	8	25	9	45	0
2.02	-71.25	43.1	0	1846	9	12	0	0	0
2.02	-71.25	43.1	0	1846	10	29	0	0	0
2.02	-71.25	43.1	0	1846	10	31	0	0	0
2.02	-71.25	43.1	0	1846	11	12	0	0	0
2.02	-71.25	43.1	0	1846	12	2	0	0	0
2.68	-66.1	43.8	0	1847	1	1	0	0	0
2.02	-78	44	0	1847	1	8	20	0	0
2.02	-78.2	44.2	0	1847	1	14	0	0	0
2.02	-68.3	44.3	0	1847	1	20	0	0	0
2.02	-71.25	43.1	0	1847	2	2	0	0	0
2.68	-69.1	44.2	0	1847	2	2	0	0	0
2.02	-71.25	43.1	0	1847	2	14	0	0	0
2.02	-69	44.4	0	1847	2	19	0	0	0
2.02	-71.25	43.1	0	1847	2	21	0	0	0
2.02	-70.7	43.7	0	1847	4	1	0	0	0
2.02	-73.6	43.3	0	1847	7	9	14	0	0
3.83	-70.1	41.7	0	1847	8	8	15	0	0
3.35	-72	40.2	0	1847	9	2	0	0	0
2.02	-73.6	45.5	0	1847	11	1	0	0	0
2.68	-63.5	45	0	1848	1	1	0	0	0
2.02	-65.5	43.5	0	1848	2	1	0	0	0
3.75	-82.53	39.65	0	1848	4	6	0	0	0
2.02	-73.6	45.5	0	1848	5	23	0	0	0
4.05	-73.85	41.11	0	1848	9	9	0	0	0
2.02	-73.6	45.5	0	1848	12	11	8	0	0
3.35	-89.2	36.6	0	1849	1	24	0	0	0
2.02	-71.6	41.5	0	1849	2	4	0	0	0
2.02	-72.6	42.1	0	1849	2	15	0	0	0
4.26	-89.4	36.4	0	1849	3	12	10	0	0
4.26	-89.4	36.4	0	1849	3	12	17	0	0
2.02	-71.4	42.5	0	1849	10	8	0	0	0
2.44	-78	35.4	0	1850	3	30	15	0	0
4.6	-87.7	38.3	0	1850	4	5	2	5	0
2.02	-70.3	43.65	0	1850	7	20	0	0	0
2.68	-81.7	41.5	0	1850	10	1	10	25	0
2.68	-78.4	37.3	0	1850	10	17	0	0	0
2.02	-69.7	44.5	0	1851	1	3	0	0	0
2.68	-69.6	44.6	0	1851	1	4	4	30	0
2.02	-74.3	45.6	0	1851	1	30	22	0	0
3.15	-67.1	45	0	1851	1	30	22	12	0
4.98	-89.6	36.7	0	1851	7	2	16	49	0
2.65	-90.12	38.78	0	1851	8	7	0	0	0
2.44	-82.6	35.6	0	1851	8	11	1	55	0
2.02	-71.25	43.1	0	1851	10	11	0	0	0
2.02	-73.3	44	0	1851	12	25	0	0	0
2.68	-71.4	41.2	0	1852	1	10	11	40	0
5.06	-89.7	34.9	0	1852	1	23	20	0	0
2.65	-82.99	39.34	0	1852	1	26	0	0	0
2.02	-73.6	45.6	0	1852	2	11	10	40	0
3.66	-76.3	39.33	0	1852	2	16	6	0	0
4.96	-82	36.7	0	1852	4	29	18	0	0
2.68	-84.99	29.73	0	1852	5	7	22	0	0
3.35	-84.99	29.73	0	1852	5	10	8	0	0
2.02	-72.1	41.4	0	1852	8	1	0	0	0
2.02	-65.6	47.6	0	1852	8	2	0	0	0
3.47	-65.8	47.5	0	1852	8	3	3	29	0
2.02	-71.25	43.1	0	1852	8	11	0	0	0
3.11	-82	33.48	0	1852	8	25	2	40	0
3.98	-80.17	41.63	0	1852	9	15	0	0	0
2.98	-83	33	0	1852	10	10	1	0	0
4.12	-78.6	37.6	0	1852	11	2	23	35	0
3.5	-70.9	43	0	1852	11	28	4	45	0
2.02	-78.2	43.3	0	1852	12	15	0	0	0
3.68	-75.5	43.7	0	1853	3	12	7	0	0
3.01	-79.4	43.1	0	1853	3	13	10	0	0
4.42	-79.5	38.5	0	1853	5	2	14	20	0
3.86	-81.96	33.49	0	1853	5	20	5	10	0
2.02	-65.3	44.8	0	1853	6	3	0	0	0
2.02	-70.3	43.65	0	1853	6	17	0	0	0
2.02	-70.3	43.65	0	1853	6	20	0	0	0
2.02	-70	47.5	0	1853	7	1	0	0	0
2.68	-70.2	43.5	0	1853	7	17	10	30	0
2.02	-70.3	43.65	0	1853	7	20	0	0	0
2.02	-70.95	41.6	0	1853	8	17	0	0	0
2.02	-89.2	36.6	0	1853	8	28	0	0	0
2.02	-70.95	41.6	0	1853	9	8	4	10	0
4.01	-89	30.9	0	1853	9	11	23	0	0
2.02	-71.9	43	0	1853	11	21	0	0	0
2.68	-69	43	0	1853	11	27	0	0	0
2.68	-71.9	43	0	1853	11	28	0	0	0
4.19	-89.2	36.6	0	1853	12	12	0	0	0
3.6	-83.7	39.4	0	1854	1	11	2	0	0
2.02	-72.3	42.2	0	1854	1	24	0	0	0
2.02	-72.3	42.2	0	1854	1	27	0	0	0
2.35	-83.8	37.2	0	1854	2	12	0	0	0
2.02	-71.1	42.5	0	1854	2	22	0	0	0
3.69	-84	37.6	0	1854	2	28	0	0	0
2.68	-85.2	38.2	0	1854	3	8	0	0	0
3.06	-83.62	32.82	0	1854	3	20	6	15	0
3.06	-83.62	32.82	0	1854	3	20	6	50	0
2.98	-84.5	39.1	0	1854	7	1	0	0	0
2.68	-72.3	42.9	0	1854	10	24	0	0	0
2.02	-74.2	45.1	0	1854	12	4	0	0	0
3.27	-70.8	43	0	1854	12	11	5	30	0
2.02	-73.6	45.6	0	1855	1	13	10	40	0
3.83	-71	44	0	1855	1	16	23	0	0
2.68	-71	44	0	1855	1	17	0	20	0
2.02	-70.3	43.65	0	1855	1	19	0	0	0
2.02	-70.3	43.65	0	1855	1	20	1	0	0
2.02	-70.4	42.6	0	1855	1	23	0	0	0
3.72	-78.6	37	0	1855	2	2	8	0	0
4.9	-64.5	46	0	1855	2	8	11	15	0
2.65	-64.5	46	0	1855	2	10	11	0	0
2.68	-69.6	44.6	0	1855	2	19	0	0	0
2.02	-69	44.4	0	1855	2	23	0	0	0
3.69	-90.4	38.75	0	1855	4	5	3	5	0
2.02	-74.76	40.22	0	1855	4	19	13	0	0
2.65	-89.2	37	0	1855	4	30	3	33	0
2.68	-89.2	37	0	1855	5	3	3	33	0
2.02	-89.2	37	0	1855	5	3	10	0	0
2.68	-71.6	44.7	0	1855	5	29	10	0	0
2.68	-65.5	44.7	0	1855	6	1	0	0	0
3.72	-76.58	39.07	0	1855	6	28	0	18	0
2.58	-78.43	42.08	0	1855	9	24	6	0	0
2.68	-73.7	43.3	0	1855	12	17	19	0	0
2.02	-77.66	39.94	0	1856	1	4	6	0	0
2.68	-75.5	44.69	0	1856	1	5	12	0	0
2.68	-78.2	39.2	0	1856	1	16	8	0	0
2.02	-77.39	39.47	0	1856	1	26	4	0	0
2.68	-72.6	41.4	0	1856	3	13	3	0	0
2.02	-77.45	37.57	0	1856	7	16	13	40	0
4.12	-89.5	36.6	0	1856	11	9	10	0	0
2.02	-77.4	37.22	0	1856	12	6	12	0	0
3.31	-79.539	38.642	0	1857	1	1	0	0	0
2.65	-89.5	36.6	0	1857	2	1	0	0	0
3.11	-74.75	40.08	0	1857	2	10	23	30	0
2.71	-74.52	40.27	0	1857	2	11	0	0	0
3.81	-81.05	42.22	0	1857	2	27	20	30	0
3.01	-80.6	41.8	0	1857	3	1	1	40	0
3.25	-83.18	33	0	1857	3	1	22	45	0
4.5	-89.16	38.66	0	1857	10	8	10	0	0
3.93	-78.97	42.74	0	1857	10	23	20	15	0
2.65	-89.2	36.6	0	1857	11	9	0	0	0
2.68	-68	46.7	0	1857	12	8	20	0	0
4.19	-80.73	32.78	0	1857	12	19	8	50	0
3.85	-80.73	32.78	0	1857	12	19	13	50	0
3.53	-70.2	44.1	0	1857	12	23	18	30	0
2.68	-70.2	44.1	0	1857	12	28	0	0	0
2.68	-78.5	42.9	0	1858	1	1	7	0	0
2.02	-70.28	43.65	0	1858	3	3	13	0	0
2.68	-70.28	43.65	0	1858	3	3	14	0	0
2.68	-81.3	41.7	0	1858	4	10	11	30	0
2.02	-72.1	45.7	0	1858	5	10	0	0	0
2.68	-72.1	45.5	0	1858	5	17	20	0	0
2.32	-89.178	36.998	0	1858	6	12	0	0	0
3.13	-72.8	41.4	0	1858	6	27	0	0	0
3.18	-73	41.3	0	1858	7	1	3	45	0
2.65	-96.3	42.5	0	1858	7	3	0	0	0
2.02	-71.6	43.74	0	1858	8	24	12	0	0
2.02	-69.9	47.6	0	1858	9	15	21	30	0
4.01	-89.2	36.5	0	1858	9	21	0	0	0
